tts_sysno,c_textid,c_personid,c_role_id,c_year,c_nh_code,c_nh_year,c_range_code,c_source,c_pages,c_secondary_source_author,c_notes,c_created_by,c_created_date,c_modified_by,c_modified_date
,60284,340640,1,,,,,2066,Igid=1197687,,,李铮,20220305,,
,41401,341301,1,,,,,40328,49-60,,,load,20220113,,
,49094,341301,1,,,,,40328,866-877,,,load,20220113,,
,40968,341389,1,,,,,40328,34,,,load,20220113,,
,60272,341446,1,,,,,2066,Igid=1197685,,,李铮,20220304,,
,51829,341528,0,,,,,40328,1017-1031,,輯(詩文補遺),load,20220113,,
,60529,341927,1,,,,,2066,Igid=1197720,,,李铮,20220331,,
,60137,342125,1,,,,,18417,Igid=316303,,,Ning Hao,20220218,,
,60138,342125,1,,,,,18417,Igid=316303,,,Ning Hao,20220218,,
,50484,342441,3,,,,,40328,946,,,load,20220113,,
,52499,343214,1,,,,,40328,1045-1082,,,load,20220113,,
,59967,343334,1,,,,,2066,lgid=1197579,,,李铮,20220201,,
7436,9334,343468,0,-1,0,-1,0,,0000000,,,HVDCS,20080428,,
,50288,343796,1,,,,,40328,937-938,,,load,20220113,,
,60235,344520,1,,,,,,,,,LIXIANG QIAN,20220301,,
,58994,344858,1,,,,,18417,Igid=315916,,,Ning Hao,20211104,,
,58995,344858,1,,,,,18417,Igid=315916,,,Ning Hao,20211104,,
,59493,344944,1,,,,,18417,Igid=316136,,,Ning Hao,20211231,,
,59494,344944,1,,,,,18417,Igid=316136,,,Ning Hao,20211231,,
,46769,345427,1,,,,,40328,751-757,,,load,20220113,,
,51955,345427,1,,,,,40328,1031-1034,,,load,20220113,,
,58905,345427,1,,,,,57941,lgid=1160558,,,陶恒,20211019,,
,58906,345427,1,,,,,57941,lgid=1160558,,,陶恒,20211019,,
,58907,345427,1,,,,,57941,lgid=1160558,,,陶恒,20211019,,
,58908,345427,1,,,,,57941,lgid=1160558,,,陶恒,20211019,,
,60825,345583,1,,,,,2066,Igid=1197922,,,李铮,20220713,,
,58274,345778,1,,,,,2066,Igid=1197416,,,李铮,20210909,,
,59278,345986,1,,,,,18417,Igid=316031,,,Ning Hao,20211120,,
,59279,345986,1,,,,,18417,Igid=316031,,,Ning Hao,20211120,,
,60829,350741,1,,,,,2066,Igid=1197929,,,李铮,20220713,,
,58042,350840,1,,,,,2066,lgid=1197244,,,李铮,20210528,李铮,20210528
,58043,350840,1,,,,,2066,lgid=1197244,,,李铮,20210528,,
,58108,351444,1,,,,,2066,lgid=1197285,,,李铮,20210705,,
,40270,351483,1,,,,,,,,,load,20181206,,
,58218,352027,1,,,,,2066,Igid=1197309,,,李铮,20210721,,
,58219,352027,1,,,,,2066,Igid=1197309,,,李铮,20210721,,
,44043,352058,1,,,,,40328,189-193,,,load,20220113,,
,44535,352058,1,,,,,40328,213-215,,,load,20220113,,
,47363,352060,1,,,,,40328,787,,,load,20220113,,
,58996,352159,1,,,,,18417,Igid=315916,,,Ning Hao,20211104,,
,58997,352159,1,,,,,18417,Igid=315916,,,Ning Hao,20211104,,
,58998,352159,1,,,,,18417,Igid=315916,,,Ning Hao,20211104,,
,47894,352471,1,,,,,40328,817-825,,,load,20220113,,
,48215,352471,1,,,,,40328,833-834,,,load,20220113,,
,58610,352540,1,,,,,57941,lgid=1160552,,,陶恒,20211005,,
,58611,352540,1,,,,,57941,lgid=1160552,,,陶恒,20211005,,
,58612,352540,1,,,,,57941,lgid=1160552,,,陶恒,20211005,,
,58613,352540,1,,,,,57941,lgid=1160552,,,陶恒,20211005,,
,60407,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,60408,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,60409,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,60410,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,60411,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,60412,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,60413,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,60414,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,60415,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,60416,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,60417,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,60418,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,60419,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,60420,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,60421,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,60422,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,60423,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,60424,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,60425,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,51014,356486,1,,,,,40328,960-978,,,load,20220113,,
,55100,356486,1,,,,,40328,1188-1189,,,load,20220113,,
,48130,356759,1,,,,,40328,829-830,,,load,20220113,,
,60584,356887,1,,,,,2066,Igid=1197770,,,李铮,20220412,,
,60585,356887,1,,,,,2066,Igid=1197770,,,李铮,20220412,,
,60586,356887,1,,,,,2066,Igid=1197770,,,李铮,20220412,,
,60587,356887,1,,,,,2066,Igid=1197770,,,李铮,20220412,,
,50918,356951,1,,,,,40328,960-978,,,load,20220113,,
,45906,357056,1,,,,,40328,,,,load,20220113,,
,58825,357095,1,,,,,57941,lgid=1160555,,,陶恒,20211012,,
,58826,357095,1,,,,,57941,lgid=1160555,,,陶恒,20211012,,
,58827,357095,1,,,,,57941,lgid=1160555,,,陶恒,20211012,,
,58828,357095,1,,,,,57941,lgid=1160555,,,陶恒,20211012,,
,58023,357253,1,,,,,2066,lgid=1197230,,,李铮,20210514,,
,41414,358253,1,,,,,40328,49-60,,,load,20220113,,
,58208,358274,1,,,,,2066,lgid=1197298,,,李铮,20210719,,
,58209,358274,1,,,,,2066,lgid=1197298,,,李铮,20210719,,
,58210,358274,1,,,,,2066,lgid=1197298,,,李铮,20210719,,
,58211,358274,1,,,,,2066,lgid=1197298,,,李铮,20210719,,
,58212,358274,1,,,,,2066,lgid=1197298,,,李铮,20210719,,
,40831,358456,1,,,,,40328,3-29,,,load,20220113,,
,2304,359056,1,,,,,2066,Igid=1197550,,,李铮,20220114,,
,7181,359056,1,,,,,2066,Igid=1197550,,,李铮,20220114,,
,15487,359056,1,,,,,2066,lgid=1197550,,,李铮,20220114,,
,60085,359189,1,,,,,,,,,LIXIANG QIAN,20220216,,
,60170,360061,1,,,,,2066,Igid=1197622,,,李铮,20220221,,
,43783,360129,1,,,,,40328,166-179,,,load,20220113,,
,46817,360129,1,,,,,40328,751-757,,,load,20220113,,
,46998,360129,1,,,,,40328,762-765,,,load,20220113,,
,46999,360129,1,,,,,40328,762-765,,,load,20220113,,
,43639,360608,1,,,,,40328,166-179,,,load,20220113,,
,60302,360710,1,,,,,2066,Igid=1197693,,,李铮,20220311,,
,51357,360730,1,,,,,40328,978-1017,,,load,20220113,,
,52513,360730,1,,,,,40328,1045-1082,,,load,20220113,,
,45712,360978,1,,,,,40328,685-700,,,load,20220113,,
,45713,360978,1,,,,,40328,685-700,,,load,20220113,,
,45932,360978,1,,,,,40328,707-709,,,load,20220113,,
,46752,360978,1,,,,,40328,751-757,,,load,20220113,,
,50885,360978,1,,,,,40328,960-978,,,load,20220113,,
,50886,360978,1,,,,,40328,960-978,,,load,20220113,,
,59238,365961,1,,,,,57941,lgid=1160566,,,陶恒,20211120,,
,40286,366233,1,,,,,,,,,load,20181206,,
,60578,366234,1,,,,,2066,Igid=1197766,,,李铮,20220408,,
,46284,366531,3,,,,,40328,723-750,,,load,20220113,,
,40287,366629,1,,,,,,,,,load,20181206,,
,40288,366629,1,,,,,,,,,load,20181206,,
,40289,366629,1,,,,,,,,,load,20181206,,
,52139,366656,1,,,,,40328,,,,load,20220113,,
,41582,366811,3,,,,,40328,65-68,,,load,20220113,,
,45736,366811,3,,,,,40328,685-700,,,load,20220113,,
,45923,366811,3,,,,,40328,707-709,,,load,20220113,,
,50848,366811,3,,,,,40328,960-978,,,load,20220113,,
,49778,366821,1,,,,,40328,905,,,load,20220113,,
,48358,366972,3,,,,,40328,838-840,,,load,20220113,,
,60076,367356,1,,,,,,,,,LIXIANG QIAN,20220216,,
,58221,367374,1,,,,,2066,Igid=1197311,,,李铮,20210724,,
,45674,367381,1,,,,,40328,685-700,,,load,20220113,,
,52556,367381,1,,,,,40328,1045-1082,,,load,20220113,,
,52514,367824,1,,,,,40328,1045-1082,,,load,20220113,,
,46696,368013,1,,,,,40328,723-750,,,load,20220113,,
,59281,368151,1,,,,,18417,Igid=316037,,,Ning Hao,20211120,,
,58067,368216,1,,,,,2066,lgid=1197259,,,李铮,20210611,,
,60880,368629,1,,,,,2066,Igid=1197996,,,李铮,20220713,,
,60881,368629,1,,,,,2066,Igid=1197996,,,李铮,20220713,,
,40290,368670,1,,,,,,,,,load,20181206,,
,40291,368670,1,,,,,,,,,load,20181206,,
,51265,368670,1,,,,,40328,978-1017,,,load,20220113,,
,42390,369033,1,,,,,40328,109-112,,,load,20220113,,
,59265,369207,1,,,,,18417,Igid=316020,,,Ning Hao,20211120,,
,60306,369491,1,,,,,2066,Igid=1197698,,,李铮,20220314,,
,52705,369663,1,,,,,40328,1045-1082,,,load,20220113,,
,60262,369762,1,,,,,2066,Igid=1197684,,,李铮,20220304,,
,58069,370329,1,,,,,2066,lgid=1197263,,,李铮,20210613,,
,58070,370329,1,,,,,2066,lgid=1197263,,,李铮,20210613,,
,39014,370487,0,,,,,39014,,,鑒定光緒十一年本《屯留縣志》,徐阳,20190822,徐阳,20190822
,4610,370487,3,,,,,4610,,,監修光緒十年本《潞城縣志》）,徐阳,20190822,,
,39028,370487,3,,,,,39028,,,參與總纂光緒十二年本《續修永濟縣志》,徐阳,20190822,,
,60231,370550,1,,,,,2066,Igid=1197628,,,李铮,20220228,,
,41353,370734,1,,,,,40328,49-60,,,load,20220113,,
,43193,374753,1,,,,,40328,150-155,,,load,20220113,,
,60203,374797,1,,,,,18417,Igid=316314,,,Ning Hao,20220223,,
,60119,374871,1,,,,,18417,Igid=316302,,,Ning Hao,20220218,,
,60120,374871,1,,,,,18417,Igid=316302,,,Ning Hao,20220218,,
,14208,374910,1,,,,,2066,Igid=1197549,,,李铮,20220114,李铮,20220114
,59397,374916,1,,,,,18417,Igid=316122,,,Ning Hao,20211222,,
,13271,375081,1,,,,,2066,Igid=1197555,,,李铮,20220119,,
,13319,375081,1,,,,,2066,lgid=1197555,,,李铮,20220119,,
,19183,375081,1,,,,,2066,Igid=1197555,,,李铮,20220119,,
,60686,375351,1,,,,,2066,Igid=1197814,,,李铮,20220426,,
,60806,375745,1,,,,,2066,Igid=1197914,,,李铮,20220712,,
29674,38288,376045,0,-1,0,-1,0,,0000000,,,BDHTB,20150630,BDHTB,20150630
29677,38293,376050,0,-1,0,-1,0,,0000000,,,HULHT,20151028,HULHT,20151028
,45522,376091,2,,,,,40328,685-700,,,load,20220113,,
,25290,376098,1,,,,,4801,2075,,十卷，另有《後集》十卷,Wenjie Hu,20190111,Wenjie Hu,20190111
,40299,376098,1,,,,,4801,2075,,十卷,Wenjie Hu,20190111,Wenjie Hu,20190111
,24634,376098,3,,,,,4801,3006,,,Wenjie Hu,20190111,,
,47373,376331,1,,,,,40328,787-792,,,load,20220113,,
,26751,376355,1,,,,,4801,2073,,十卷,Wenjie Hu,20190518,,
,26890,376355,1,,,,,2123,1477,,十二卷,Wenjie Hu,20190518,Wenjie Hu,20190518
,24828,376461,1,,,,,40328,3-29,,,load,20220113,,
,40451,376461,1,,,,,40328,3-29,,,load,20220113,,
,40943,376461,1,,,,,40328,32-33,,,load,20220113,,
,44375,377635,1,,,,,40328,203-208,,,load,20220113,,
,50079,377635,12,,,,,40328,923-925,,,load,20220113,,
,46017,378333,1,,,,,40328,711-723,,,load,20220113,,
,49489,379119,0,,,,,40328,891-894,,傳,load,20220113,,
,49490,379119,0,,,,,40328,891-894,,傳,load,20220113,,
,26936,380843,1,,,,,40328,1094-1120,,,load,20220113,,
,53017,380843,1,,,,,40328,1094-1120,,,load,20220113,,
,47137,382583,1,,,,,40328,768-776,,,load,20220113,,
,47138,382583,1,,,,,40328,768-776,,,load,20220113,,
,53631,382583,1,,,,,40328,1132-1151,,,load,20220113,,
,53632,382583,1,,,,,40328,1132-1151,,,load,20220113,,
,53633,382583,1,,,,,40328,1132-1151,,,load,20220113,,
9380,11240,384594,0,-1,0,-1,0,,0000000,,,PBOL,20160209,,
,42459,395873,1,,,,,40328,113-116,,,load,20220113,,
,42460,395873,1,,,,,40328,113-116,,,load,20220113,,
,42534,395873,1,,,,,40328,116-118,,,load,20220113,,
,42535,395873,1,,,,,40328,116-118,,,load,20220113,,
,45528,395952,1,,,,,40328,685-700,,,load,20220113,,
,45530,395952,1,,,,,40328,685-700,,,load,20220113,,
,43341,397652,1,,,,,40328,155-160,,,load,20220113,,
,43342,397652,1,,,,,40328,155-160,,,load,20220113,,
,58107,398143,1,,,,,2066,lgid=1197283,,,李铮,20210701,,
,46953,398301,1,,,,,40328,762-765,,,load,20220113,,
,48722,401642,1,,,,,40328,852-856,,,load,20220113,,
,42061,403330,1,,,,,40328,93-96,,,load,20220113,,
,42062,403330,1,,,,,40328,93-96,,,load,20220113,,
,42063,403330,1,,,,,40328,93-96,,,load,20220113,,
,42064,403330,1,,,,,40328,93-96,,,load,20220113,,
,42065,403330,1,,,,,40328,93-96,,,load,20220113,,
,58808,403952,1,,,,,57941,lgid=1160554,,,陶恒,20211010,,
,58809,403952,1,,,,,57941,lgid=1160554,,,陶恒,20211010,,
,58810,403952,1,,,,,57941,lgid=1160554,,,陶恒,20211010,,
,58811,403952,1,,,,,57941,lgid=1160554,,,陶恒,20211010,,
,51223,403995,1,,,,,40328,978-1017,,,load,20220113,,
,51224,403995,1,,,,,40328,978-1017,,,load,20220113,,
,53641,411706,1,,,,,40328,1132-1151,,,load,20220113,,
,43446,411924,1,,,,,40328,161-165,,,load,20220113,,
,43447,411924,1,,,,,40328,161-165,,,load,20220113,,
,52791,415600,1,,,,,40328,1082-1094,,,load,20220113,,
,52861,417935,1,,,,,40328,1082-1094,,,load,20220113,,
,41538,418112,1,,,,,40328,63-64,,,load,20220113,,
,45431,418112,1,,,,,40328,681-685,,,load,20220113,,
,47160,418703,1,,,,,40328,768-776,,,load,20220113,,
,49510,418703,1,,,,,40328,891-894,,,load,20220113,,
,49694,418703,1,,,,,40328,899-903,,,load,20220113,,
,50939,418703,1,,,,,40328,960-978,,,load,20220113,,
,59451,419688,1,,,,,57941,lgid=1160594,,參與撰著,陶恒,20211223,,
,46096,420791,1,,,,,40328,711-723,,,load,20220113,,
,46097,420791,1,,,,,40328,711-723,,,load,20220113,,
,43312,424764,1,,,,,40328,155-160,,,load,20220113,,
,42463,425026,1,,,,,40328,113-116,,,load,20220113,,
,52184,428072,1,,,,,40328,1045-1082,,,load,20220113,,
,52940,428072,1,,,,,40328,1094-1120,,,load,20220113,,
,60397,428141,1,,,,,2066,Igid=1197709,,,李铮,20220322,,
,51478,338333,1,,,,,40328,978-1017,,,load,20220113,,
,51479,338333,1,,,,,40328,978-1017,,,load,20220113,,
,51480,338333,1,,,,,40328,978-1017,,,load,20220113,,
,52164,338333,1,,,,,40328,1040-1044,,,load,20220113,,
,46153,338333,3,,,,,40328,711-723,,,load,20220113,,
,46502,338333,3,,,,,40328,723-750,,,load,20220113,,
,46578,338333,3,,,,,40328,723-750,,,load,20220113,,
,47247,338333,3,,,,,40328,777-779,,,load,20220113,,
,59855,338411,1,,,,,57941,lgid=1160609,,,陶恒,20220115,,
,59856,338411,1,,,,,57941,lgid=1160609,,,陶恒,20220115,,
,59857,338411,1,,,,,57941,lgid=1160609,,,陶恒,20220115,,
,59858,338411,1,,,,,57941,lgid=1160609,,,陶恒,20220115,,
,59859,338411,1,,,,,57941,lgid=1160609,,,陶恒,20220115,,
,45926,338423,1,,,,,40328,707-709,,,load,20220113,,
,45927,338423,1,,,,,40328,707-709,,,load,20220113,,
,51806,338423,1,,,,,40328,1017-1031,,,load,20220113,,
,51808,338423,1,,,,,40328,1017-1031,,,load,20220113,,
,41979,338423,3,,,,,40328,87-90,,,load,20220113,,
,39579,338447,1,,,,,,,,,load,20181206,,
,40257,338447,1,,,,,,,,,load,20181206,,
,40258,338447,1,,,,,,,,,load,20181206,,
,40259,338447,1,,,,,,,,,load,20181206,,
,40260,338447,1,,,,,,,,,load,20181206,,
,40261,338447,1,,,,,,,,,load,20181206,,
,40262,338447,1,,,,,,,,,load,20181206,,
,40263,338447,1,,,,,,,,,load,20181206,,
,40264,338447,1,,,,,,,,,load,20181206,,
,40265,338447,1,,,,,,,,,load,20181206,,
,40266,338447,1,,,,,,,,,load,20181206,,
,40267,338447,1,,,,,,,,,load,20181206,,
,40268,338447,1,,,,,,,,,load,20181206,,
,51188,338530,1,,,,,40328,978-1017,,,load,20220113,,
,59484,338581,1,,,,,57941,lgid=1160597,,,陶恒,20211225,,
25136,26451,338712,0,-1,0,-1,0,,0000000,,,BDYF,20140222,,
25279,26591,338712,0,-1,0,-1,0,,0000000,,,BDYF,20140222,,
,38242,338728,1,,,,,27849,886,,,hubin,20190111,hubin,20190111
,38243,338728,1,,,,,27849,886,,,hubin,20190111,hubin,20190111
,38244,338728,1,,,,,27849,886,,,hubin,20190111,,
,46532,338851,1,,,,,40328,723-750,,,load,20220113,,
29664,38261,339346,0,-1,0,-1,0,,0000000,,,HUCW,20140710,,
29358,37925,339388,0,-1,0,-1,0,,0000000,,,BDZYQ,20140919,,
,40269,339508,1,,,,,,,,,load,20181206,,
,59280,345986,1,,,,,18417,Igid=316031,,,Ning Hao,20211120,,
,51146,346230,1,,,,,40328,978-1017,,,load,20220113,,
,48065,346502,1,,,,,40328,827-829,,,load,20220113,,
,40635,346962,1,,,,,40328,3-29,,,load,20220113,,
,60059,347032,1,,,,,18417,Igid=316299,,,Ning Hao,20220213,,
,60060,347032,1,,,,,18417,Igid=316299,,,Ning Hao,20220213,,
,60061,347032,1,,,,,18417,Igid=316299,,,Ning Hao,20220213,,
,47950,347106,1,,,,,40328,817-825,,,load,20220113,,
,48400,347106,1,,,,,40328,840-842,,,load,20220113,,
,48585,347106,1,,,,,40328,847-850,,,load,20220113,,
,48700,347106,1,,,,,40328,852-856,,,load,20220113,,
,48928,347106,1,,,,,40328,864-865,,,load,20220113,,
,48929,347106,1,,,,,40328,864-865,,,load,20220113,,
,43614,347383,3,,,,,40328,166-179,,,load,20220113,,
,50351,347854,1,,,,,40328,939-942,,,load,20220113,,
,50352,347854,1,,,,,40328,939-942,,,load,20220113,,
,50353,347854,1,,,,,40328,939-942,,,load,20220113,,
26372,28440,348061,0,-1,0,-1,0,,0000000,,,load,20140114,,
,58586,348115,0,,,,,,,,,peter bol,20220909,,
,59526,348827,1,,,,,18417,Igid=316202,,,Ning Hao,20211231,,
,53562,348963,1,,,,,40328,1131-1132,,,load,20220113,,
,44005,349294,1,,,,,40328,185-189,,,load,20220113,,
,42643,349630,1,,,,,2066,Igid=1197200,,,李铮,20221225,,
,58001,349630,1,,,,,2066,Igid=1197200,,,李铮,20221225,,
,58002,349630,1,,,,,2066,Igid=1197200,,,李铮,20221225,,
,58003,349630,1,,,,,2066,Igid=1197200,,,李铮,20221225,,
16310,17772,349761,0,-1,0,-1,0,,0000000,,,HUEE,20160613,,
,40681,349854,1,,,,,40328,3-29,,,load,20220113,,
,41103,349854,1,,,,,40328,34-44,,,load,20220113,,
,41104,349854,1,,,,,40328,34-44,,,load,20220113,,
,43732,349889,1,,,,,40328,166-179,,,load,20220113,,
,46988,350068,1,,,,,40328,762-765,,,load,20220113,,
,46989,350068,1,,,,,40328,762-765,,,load,20220113,,
,47682,350172,1,,,,,40328,807,,,load,20220113,,
,47683,350172,1,,,,,40328,807,,,load,20220113,,
,49430,350244,1,,,,,40328,877-891,,,load,20220113,,
,57966,350281,2,,,,,,,,,peter bol,20210413,peter bol,20210413
,58177,350714,1,,,,,2066,lgid=1197302,,,李铮,20210713,,
,60426,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,60427,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,60428,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,60429,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,60430,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,60431,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,60432,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,60433,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,60434,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,60435,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,60436,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,60437,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,60438,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,60439,352581,1,,,,,57941,lgid=1160615,,,陶恒,20220322,,
,40271,352833,1,,,,,,,,,load,20181206,,
,40272,352833,1,,,,,,,,,load,20181206,,
,40273,352833,1,,,,,,,,,load,20181206,,
,40274,352833,1,,,,,,,,,load,20181206,,
,60269,353249,1,,,,,2066,Igid=1197685,,,李铮,20220304,,
,60270,353249,1,,,,,2066,Igid=1197685,,,李铮,20220304,,
,52035,353513,3,,,,,40328,1036-1038,,,load,20220113,,
,40275,353596,1,,,,,,,,,load,20181206,,
,40276,353596,1,,,,,,,,,load,20181206,,
,40277,353596,1,,,,,,,,,load,20181206,,
,60588,353951,1,,,,,2066,Igid=1197770,,,李铮,20220412,,
,46681,354394,1,,,,,40328,723-750,,,load,20220113,,
,59546,354734,1,,,,,57941,lgid=1160598,,,陶恒,20220102,,
,59004,354805,1,,,,,57941,lgid=1160560,,,陶恒,20211104,,
,59005,354805,1,,,,,57941,lgid=1160560,,,陶恒,20211104,,
,59006,354805,1,,,,,57941,lgid=1160560,,,陶恒,20211104,,
,59007,354805,1,,,,,57941,lgid=1160560,,,陶恒,20211104,,
,59473,354973,1,,,,,57941,lgid=1160596,,,陶恒,20211225,,
,59474,354973,1,,,,,57941,lgid=1160596,,,陶恒,20211225,,
,60830,355059,1,,,,,2066,Igid=1197929,,,李铮,20220713,,
,58224,355408,1,,,,,2066,Igid=1197330,,,李铮,20210725,,
,60186,355681,1,,,,,18417,Igid=316309,,,Ning Hao,20220223,,
,51963,356445,1,,,,,40328,1031-1034,,,load,20220113,,
,40844,356486,1,,,,,40328,3-29,,,load,20220113,,
,49583,356486,1,,,,,40328,895-897,,,load,20220113,,
,51013,356486,1,,,,,40328,960-978,,,load,20220113,,
,51266,360978,1,,,,,40328,978-1017,,,load,20220113,,
,51267,360978,1,,,,,40328,978-1017,,,load,20220113,,
,51268,360978,1,,,,,40328,978-1017,,,load,20220113,,
,51269,360978,1,,,,,40328,978-1017,,,load,20220113,,
,51726,360978,1,,,,,40328,1017-1031,,,load,20220113,,
,52172,360978,1,,,,,40328,1044-1045,,,load,20220113,,
,53665,360978,1,,,,,40328,1132-1151,,,load,20220113,,
,41608,360978,3,,,,,40328,68,,,load,20220113,,
,40278,361298,1,,,,,,,,,load,20181206,,
,40279,361298,1,,,,,,,,,load,20181206,,
,40280,361298,1,,,,,,,,,load,20181206,,
,40281,361298,1,,,,,,,,,load,20181206,,
,40282,361298,1,,,,,,,,,load,20181206,,
,50645,361881,1,,,,,40328,953-954,,,load,20220113,,
,42349,362155,1,,,,,40328,103-109,,,load,20220113,,
,53662,362251,0,,,,,40328,1132-1151,,點校,load,20220113,,
,60832,362452,1,,,,,2066,Igid=1197931-1197932,,,李铮,20220713,,
,60889,362503,1,,,,,2066,Igid=1197999,,,李铮,20220713,,
,60890,362503,1,,,,,2066,Igid=1197999,,,李铮,20220713,,
,60261,362692,1,,,,,2066,Igid=1197684,,,李铮,20220304,,
,59562,362843,1,,,,,57941,lgid=1160599,,,陶恒,20220102,,
,60387,363128,1,,,,,2066,Igid=1197701,,,李铮,20220322,,
,60388,363128,1,,,,,2066,Igid=1197701,,,李铮,20220322,,
,60389,363128,1,,,,,2066,Igid=1197701,,,李铮,20220322,,
,51424,363312,1,,,,,40328,978-1017,,,load,20220113,,
,60835,363438,1,,,,,2066,Igid=1197936,,,李铮,20220713,,
,60836,363438,1,,,,,2066,Igid=1197936,,,李铮,20220713,,
,60837,363438,1,,,,,2066,Igid=1197936,,,李铮,20220713,,
,44206,363487,1,,,,,40328,196-199,,,load,20220113,,
,50922,363487,1,,,,,40328,960-978,,,load,20220113,,
,51253,363487,1,,,,,40328,978-1017,,,load,20220113,,
,51728,363487,1,,,,,40328,1017-1031,,,load,20220113,,
,47365,364201,1,,,,,40328,787,,,load,20220113,,
,40283,364293,1,,,,,,,,,load,20181206,,
,40284,364293,1,,,,,,,,,load,20181206,,
,40285,364293,1,,,,,,,,,load,20181206,,
,58213,364485,1,,,,,2066,lgid=1197308,,,李铮,20210719,,
,50074,365176,1,,,,,40328,917-923,,,load,20220113,,
,60648,365545,1,,,,,57941,lgid=1160619,,,陶恒,20220426,,
,60649,365545,1,,,,,57941,lgid=1160619,,,陶恒,20220426,,
,59237,365961,1,,,,,57941,lgid=1160566,,,陶恒,20211120,,
,40679,370781,1,,,,,40328,3-29,,,load,20220113,,
,41101,370781,1,,,,,40328,34-44,,,load,20220113,,
,41381,370781,1,,,,,40328,49-60,,,load,20220113,,
,42020,370781,1,,,,,40328,91,,,load,20220113,,
,42694,370781,1,,,,,40328,121-130,,,load,20220113,,
,39289,370845,1,,,,,2066,lgid=1197309,,,李铮,20210720,,
,58215,370845,1,,,,,2066,Igid=1197309,,,李铮,20210721,,
,58216,370845,1,,,,,2066,Igid=1197309,,,李铮,20210721,,
,58217,370845,1,,,,,2066,Igid=1197309,,,李铮,20210721,,
,59646,371005,1,,,,,2066,lgid=1197538,,,李铮,20220110,,
,59389,371166,1,,,,,18417,Igid=316093,,,Ning Hao,20211222,,
,43751,371322,1,,,,,40328,166-179,,,load,20220113,,
,59899,371325,1,,,,,2066,lgid=1197550,,,李铮,20220118,,
,43893,371603,3,,,,,40328,183-184,,,load,20220113,,
,43933,371603,3,,,,,40328,184-185,,,load,20220113,,
,53531,371749,1,,,,,40328,1130-1131,,,load,20220113,,
,59908,372505,1,,,,,2066,lgid=1197555,,,李铮,20220120,,
,46296,372805,1,,,,,40328,723-750,,,load,20220113,,
,59900,372814,1,,,,,2066,Igid=1197546,,,李铮,20220118,,
,58882,373226,1,,,,,,,,,Hongsu Wang,20211015,,
,60580,373234,1,,,,,2066,Igid=1197767,,,李铮,20220409,,
,51735,373318,1,,,,,40328,1017-1031,,,load,20220113,,
,58983,373430,1,,,,,18417,Igid=315772,,,Ning Hao,20211104,,
,59381,373495,1,,,,,18417,Igid=316086,,,Ning Hao,20211222,,
,59382,373495,1,,,,,18417,Igid=316086,,,Ning Hao,20211222,,
,59383,373495,1,,,,,18417,Igid=316086,,,Ning Hao,20211222,,
,59384,373495,1,,,,,18417,Igid=316086,,,Ning Hao,20211222,,
,46522,373531,1,,,,,40328,723-750,,,load,20220113,,
,46523,373531,1,,,,,40328,723-750,,,load,20220113,,
,46969,373531,1,,,,,40328,762-765,,,load,20220113,,
,59491,373700,1,,,,,18417,Igid=316135,,,Ning Hao,20211231,,
,59492,373700,1,,,,,18417,Igid=316135,,,Ning Hao,20211231,,
,58360,374065,1,,,,,57939,lgid=176455,,,Ning Hao,20210923,,
